onset	duration	sample	value
7.3433923628	1000.0000000000	7343.3924	bgin
100.4613845702	1000.0000000000	100461.3846	TRSP
105.9413890448	1000.0000000000	105941.389	bgin
199.0583854821	1000.0000000000	199058.3855	TRSP
204.5873838570	1000.0000000000	204587.3839	bgin
297.7053861227	1000.0000000000	297705.3861	TRSP
303.2343844976	1000.0000000000	303234.3845	bgin
396.3523867633	1000.0000000000	396352.3868	TRSP
401.8823909667	1000.0000000000	401882.391	bgin
494.9993874040	1000.0000000000	494999.3874	TRSP
498.9760003146	1000.0000000000	498976.0003	IBEG
595.8790051844	1000.0000000000	595879.0052	IEND
743.8713929709	1000.0000000000	743871.393	bgin
836.9883894082	1000.0000000000	836988.3894	TRSP
842.9003871139	1000.0000000000	842900.3871	bgin
936.0183893796	1000.0000000000	936018.3894	TRSP
996.0463880655	1000.0000000000	996046.3881	bgin
1089.1633845028	1000.0000000000	1089163.3845	TRSP
1095.6763847824	1000.0000000000	1095676.3848	bgin
1188.7933912780	1000.0000000000	1188793.3913	TRSP
1242.4383930024	1000.0000000000	1242438.393	bgin
1335.5553894397	1000.0000000000	1335555.3894	TRSP
